Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,source_name,SRA Study,disease,Group,condition
SRR13934466,miRNA-Seq,75,847215975,PRJNA713778,SAMN18261412,336439806,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313641,GSM5159781,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:36:00Z,1,GSM5159781,Blood plasma,SRP310247,ALS,longitudinal_2,
SRR13934467,miRNA-Seq,75,1213175775,PRJNA713778,SAMN18261411,478903510,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313642,GSM5159782,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:38:00Z,1,GSM5159782,Blood plasma,SRP310247,ALS,longitudinal_3,
SRR13934468,miRNA-Seq,75,929474475,PRJNA713778,SAMN18261406,366558291,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313643,GSM5159783,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:37:00Z,1,GSM5159783,Blood plasma,SRP310247,ALS,longitudinal_4,
SRR13934469,miRNA-Seq,75,562815450,PRJNA713778,SAMN18261405,210996880,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313644,GSM5159784,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:35:00Z,1,GSM5159784,Blood plasma,SRP310247,ALS,longitudinal_2,
SRR13934470,miRNA-Seq,75,588842025,PRJNA713778,SAMN18261404,218387332,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313645,GSM5159785,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:35:00Z,1,GSM5159785,Blood plasma,SRP310247,ALS,longitudinal_3,
SRR13934471,miRNA-Seq,75,904152225,PRJNA713778,SAMN18261403,336863045,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313646,GSM5159786,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:37:00Z,1,GSM5159786,Blood plasma,SRP310247,ALS,longitudinal_4,
SRR13934472,miRNA-Seq,75,794820975,PRJNA713778,SAMN18261402,310770974,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313647,GSM5159787,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:36:00Z,1,GSM5159787,Blood plasma,SRP310247,ALS,longitudinal_2,
SRR13934473,miRNA-Seq,75,1063987050,PRJNA713778,SAMN18261410,419928386,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313648,GSM5159788,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:37:00Z,1,GSM5159788,Blood plasma,SRP310247,ALS,longitudinal_3,
SRR13934474,miRNA-Seq,75,1124116575,PRJNA713778,SAMN18261409,442772230,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313649,GSM5159789,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:37:00Z,1,GSM5159789,Blood plasma,SRP310247,ALS,longitudinal_4,
SRR13934475,miRNA-Seq,75,948708000,PRJNA713778,SAMN18261408,375041825,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313650,GSM5159790,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:38:00Z,1,GSM5159790,Blood plasma,SRP310247,ALS,longitudinal_2,
SRR13934476,miRNA-Seq,75,1076964450,PRJNA713778,SAMN18261407,424837185,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313651,GSM5159791,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:37:00Z,1,GSM5159791,Blood plasma,SRP310247,ALS,longitudinal_3,
SRR13934477,miRNA-Seq,75,693876300,PRJNA713778,SAMN18261401,270263420,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313652,GSM5159792,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:36:00Z,1,GSM5159792,Blood plasma,SRP310247,ALS,longitudinal_4,
SRR13934478,miRNA-Seq,75,742045875,PRJNA713778,SAMN18261400,294034879,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313653,GSM5159793,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:36:00Z,1,GSM5159793,Blood plasma,SRP310247,ALS,longitudinal_2,
SRR13934479,miRNA-Seq,75,1406939925,PRJNA713778,SAMN18261399,565313258,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313654,GSM5159794,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:38:00Z,1,GSM5159794,Blood plasma,SRP310247,ALS,longitudinal_3,
SRR13934480,miRNA-Seq,75,940717950,PRJNA713778,SAMN18261398,372474142,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313655,GSM5159795,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:37:00Z,1,GSM5159795,Blood plasma,SRP310247,ALS,longitudinal_4,
SRR13934481,miRNA-Seq,75,774130425,PRJNA713778,SAMN18261397,311003422,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313656,GSM5159796,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:36:00Z,1,GSM5159796,Blood plasma,SRP310247,ALS,longitudinal_2,
SRR13934482,miRNA-Seq,75,778140600,PRJNA713778,SAMN18261396,302695260,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313657,GSM5159797,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:36:00Z,1,GSM5159797,Blood plasma,SRP310247,ALS,longitudinal_3,
SRR13934483,miRNA-Seq,75,962944350,PRJNA713778,SAMN18261395,383069205,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313658,GSM5159798,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:37:00Z,1,GSM5159798,Blood plasma,SRP310247,ALS,longitudinal_4,
SRR13934484,miRNA-Seq,75,967710675,PRJNA713778,SAMN18261394,387369682,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313659,GSM5159799,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:37:00Z,1,GSM5159799,Blood plasma,SRP310247,ALS,longitudinal_2,
SRR13934485,miRNA-Seq,75,889674225,PRJNA713778,SAMN18261393,353104291,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313660,GSM5159800,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:37:00Z,1,GSM5159800,Blood plasma,SRP310247,ALS,longitudinal_3,
SRR13934486,miRNA-Seq,75,583249725,PRJNA713778,SAMN18261392,232470036,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313661,GSM5159801,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:35:00Z,1,GSM5159801,Blood plasma,SRP310247,ALS,longitudinal_4,
SRR13934487,miRNA-Seq,75,478260750,PRJNA713778,SAMN18261391,160379167,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313662,GSM5159802,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:35:00Z,1,GSM5159802,Blood plasma,SRP310247,ALS,longitudinal_2,
SRR13934488,miRNA-Seq,75,26067975,PRJNA713778,SAMN18261390,8993179,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313663,GSM5159803,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:34:00Z,1,GSM5159803,Blood plasma,SRP310247,ALS,longitudinal_3,
SRR13934489,miRNA-Seq,75,190072800,PRJNA713778,SAMN18261389,63546759,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313664,GSM5159804,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:34:00Z,1,GSM5159804,Blood plasma,SRP310247,ALS,longitudinal_4,
SRR13934490,miRNA-Seq,75,780899625,PRJNA713778,SAMN18261381,306258551,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313665,GSM5159805,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:37:00Z,1,GSM5159805,Blood plasma,SRP310247,ALS,longitudinal_2,
SRR13934491,miRNA-Seq,75,1693262025,PRJNA713778,SAMN18261377,664771075,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313666,GSM5159806,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:40:00Z,1,GSM5159806,Blood plasma,SRP310247,ALS,longitudinal_3,
SRR13934492,miRNA-Seq,75,778288500,PRJNA713778,SAMN18261370,312537037,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313667,GSM5159807,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:37:00Z,1,GSM5159807,Blood plasma,SRP310247,ALS,longitudinal_4,
SRR13934493,miRNA-Seq,75,321230250,PRJNA713778,SAMN18261360,107360835,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313668,GSM5159808,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:35:00Z,1,GSM5159808,Blood plasma,SRP310247,ALS,longitudinal_2,
SRR13934494,miRNA-Seq,75,6602925,PRJNA713778,SAMN18261349,2304885,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313669,GSM5159809,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:34:00Z,1,GSM5159809,Blood plasma,SRP310247,ALS,longitudinal_3,
SRR13934495,miRNA-Seq,75,497175375,PRJNA713778,SAMN18261340,165993955,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313670,GSM5159810,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:35:00Z,1,GSM5159810,Blood plasma,SRP310247,ALS,longitudinal_4,
SRR13934496,miRNA-Seq,75,575709675,PRJNA713778,SAMN18261329,227612854,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313671,GSM5159811,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:36:00Z,1,GSM5159811,Blood plasma,SRP310247,ALS,longitudinal_2,
SRR13934497,miRNA-Seq,75,620646900,PRJNA713778,SAMN18261319,249487271,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313672,GSM5159812,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:36:00Z,1,GSM5159812,Blood plasma,SRP310247,ALS,longitudinal_3,
SRR13934498,miRNA-Seq,75,724324650,PRJNA713778,SAMN18261317,287380934,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313673,GSM5159813,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:36:00Z,1,GSM5159813,Blood plasma,SRP310247,ALS,longitudinal_4,
SRR13934499,miRNA-Seq,75,351007650,PRJNA713778,SAMN18261316,139310191,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313674,GSM5159814,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:35:00Z,1,GSM5159814,Blood plasma,SRP310247,ALS,longitudinal_2,
SRR13934500,miRNA-Seq,75,659790375,PRJNA713778,SAMN18261315,261914229,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313675,GSM5159815,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:37:00Z,1,GSM5159815,Blood plasma,SRP310247,ALS,longitudinal_3,
SRR13934501,miRNA-Seq,75,378641775,PRJNA713778,SAMN18261314,153878390,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313676,GSM5159816,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:35:00Z,1,GSM5159816,Blood plasma,SRP310247,ALS,longitudinal_4,
SRR13934502,miRNA-Seq,75,725488275,PRJNA713778,SAMN18261313,271659630,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313677,GSM5159817,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:37:00Z,1,GSM5159817,Blood plasma,SRP310247,ALS,longitudinal_2,
SRR13934503,miRNA-Seq,75,607629600,PRJNA713778,SAMN18261312,228435331,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313678,GSM5159818,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:35:00Z,1,GSM5159818,Blood plasma,SRP310247,ALS,longitudinal_3,
SRR13934504,miRNA-Seq,75,585259875,PRJNA713778,SAMN18261311,216938136,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313679,GSM5159819,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:36:00Z,1,GSM5159819,Blood plasma,SRP310247,ALS,longitudinal_4,
SRR13934505,miRNA-Seq,75,1252422300,PRJNA713778,SAMN18261310,480647258,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313680,GSM5159820,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:39:00Z,1,GSM5159820,Blood plasma,SRP310247,ALS,longitudinal_2,
SRR13934506,miRNA-Seq,75,303356175,PRJNA713778,SAMN18261309,116350505,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313681,GSM5159821,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:35:00Z,1,GSM5159821,Blood plasma,SRP310247,ALS,longitudinal_3,
SRR13934507,miRNA-Seq,75,119211225,PRJNA713778,SAMN18261308,46195731,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313682,GSM5159822,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:34:00Z,1,GSM5159822,Blood plasma,SRP310247,ALS,longitudinal_4,
SRR13934508,miRNA-Seq,75,703990950,PRJNA713778,SAMN18261307,275024553,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313683,GSM5159823,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:36:00Z,1,GSM5159823,Blood plasma,SRP310247,ALS,longitudinal_2,
SRR13934509,miRNA-Seq,75,786540825,PRJNA713778,SAMN18261306,310547862,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313684,GSM5159824,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:36:00Z,1,GSM5159824,Blood plasma,SRP310247,ALS,longitudinal_3,
SRR13934510,miRNA-Seq,75,644356500,PRJNA713778,SAMN18261305,251856724,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313685,GSM5159825,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:36:00Z,1,GSM5159825,Blood plasma,SRP310247,ALS,longitudinal_4,
SRR13934511,miRNA-Seq,75,876562650,PRJNA713778,SAMN18261304,325950731,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313686,GSM5159826,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:37:00Z,1,GSM5159826,Blood plasma,SRP310247,ALS,longitudinal_2,
SRR13934512,miRNA-Seq,75,602318250,PRJNA713778,SAMN18261303,229208373,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313687,GSM5159827,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:36:00Z,1,GSM5159827,Blood plasma,SRP310247,ALS,longitudinal_3,
SRR13934513,miRNA-Seq,75,828688875,PRJNA713778,SAMN18261302,307443883,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313688,GSM5159828,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:37:00Z,1,GSM5159828,Blood plasma,SRP310247,ALS,longitudinal_4,
SRR13934514,miRNA-Seq,75,833859225,PRJNA713778,SAMN18261301,312784693,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313689,GSM5159829,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:37:00Z,1,GSM5159829,Blood plasma,SRP310247,ALS,longitudinal_2,
SRR13934515,miRNA-Seq,75,751491525,PRJNA713778,SAMN18261300,280721199,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313690,GSM5159830,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:37:00Z,1,GSM5159830,Blood plasma,SRP310247,ALS,longitudinal_3,
SRR13934516,miRNA-Seq,75,727210875,PRJNA713778,SAMN18261299,271750346,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313691,GSM5159831,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:37:00Z,1,GSM5159831,Blood plasma,SRP310247,ALS,longitudinal_4,
SRR13934517,miRNA-Seq,75,940608975,PRJNA713778,SAMN18261298,371957804,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313692,GSM5159832,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:38:00Z,1,GSM5159832,Blood plasma,SRP310247,ALS,longitudinal_2,
SRR13934518,miRNA-Seq,75,910786500,PRJNA713778,SAMN18261297,359866137,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313693,GSM5159833,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:38:00Z,1,GSM5159833,Blood plasma,SRP310247,ALS,longitudinal_3,
SRR13934519,miRNA-Seq,75,330013200,PRJNA713778,SAMN18261296,131491002,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX10313694,GSM5159834,NextSeq 550,SINGLE,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2021-03-12T00:00:00Z,2021-03-11T12:35:00Z,1,GSM5159834,Blood plasma,SRP310247,ALS,longitudinal_4,
